  QueueTimes | ServiceTimes | SojournTimes
       1.119 |        1.864 |        2.983
       2.256 |        0.369 |        2.625
       2.562 |        1.010 |        3.572
       2.896 |        0.755 |        3.652
       0.766 |        1.323 |        2.090
       1.640 |        0.714 |        2.354
       1.895 |        0.408 |        2.303
       0.744 |        0.436 |        1.180
       0.056 |        0.275 |        0.331
       0.072 |        2.203 |        2.275
       2.165 |        0.650 |        2.815
       0.055 |        0.174 |        0.229
       0.072 |        0.297 |        0.370
       0.072 |        0.389 |        0.461
       0.159 |        0.483 |        0.642
       0.072 |        1.644 |        1.716
       1.133 |        1.079 |        2.212
       0.185 |        0.875 |        1.060
       0.071 |        0.598 |        0.669
       0.207 |        0.473 |        0.680
       0.072 |        0.551 |        0.623
       0.072 |        1.367 |        1.439
       0.055 |        0.619 |        0.674
       0.071 |        0.318 |        0.389
       0.393 |        0.386 |        0.779
       0.072 |        1.655 |        1.727
       1.218 |        0.187 |        1.405
       0.072 |        1.020 |        1.092
       0.071 |        0.753 |        0.825
       0.441 |        0.383 |        0.825
       0.071 |        0.334 |        0.406
       0.072 |        0.337 |        0.409
       0.055 |        0.290 |        0.345
       0.055 |        0.326 |        0.381
       0.072 |        0.676 |        0.748
       0.055 |        0.451 |        0.506
       0.072 |        1.420 |        1.492
       1.428 |        0.757 |        2.185
       0.712 |        0.566 |        1.278
       1.064 |        0.295 |        1.359
       0.401 |        1.141 |        1.542
       0.702 |        0.372 |        1.074
       0.056 |        1.989 |        2.045
       0.072 |        0.398 |        0.470
       0.072 |        0.317 |        0.389
       0.073 |        1.861 |        1.934
       1.471 |        1.825 |        3.296
       0.083 |        0.603 |        0.686
       0.056 |        0.331 |        0.387
       0.071 |        1.167 |        1.237
       0.471 |        1.268 |        1.739
       1.210 |        0.673 |        1.884
       1.908 |        0.338 |        2.246
       0.139 |        1.113 |        1.251
       0.071 |        1.025 |        1.096
       0.055 |        1.904 |        1.959
       0.072 |        0.360 |        0.432
       0.073 |        0.352 |        0.424
       0.055 |        1.882 |        1.937
       0.073 |        0.337 |        0.409
       0.072 |        0.341 |        0.413
       0.072 |        0.462 |        0.534
       0.055 |        2.209 |        2.264
       1.802 |        0.503 |        2.306
       0.072 |        0.436 |        0.508
       0.130 |        1.114 |        1.244
       0.072 |        1.002 |        1.074
       0.932 |        0.374 |        1.306
       0.075 |        0.674 |        0.749
       0.071 |        0.371 |        0.442
       0.072 |        0.994 |        1.067
       0.231 |        0.379 |        0.611
       0.230 |        0.770 |        1.000
       0.242 |        0.446 |        0.688
       0.055 |        0.923 |        0.978
       0.219 |        0.438 |        0.656
       0.056 |        0.374 |        0.430
       0.056 |        0.789 |        0.844
       0.230 |        0.437 |        0.667
       0.237 |        1.109 |        1.346
       0.335 |        0.394 |        0.728
       0.652 |        1.535 |        2.187
       0.056 |        0.582 |        0.637
       0.055 |        0.839 |        0.894
       0.055 |        1.741 |        1.796
       1.813 |        1.058 |        2.871
       0.997 |        0.382 |        1.378
       0.861 |        1.188 |        2.050
       1.467 |        1.717 |        3.184
       1.696 |        0.752 |        2.449
       1.285 |        1.101 |        2.386
       0.231 |        0.438 |        0.668
       0.258 |        1.173 |        1.430
       0.357 |        0.484 |        0.841
       0.100 |        0.546 |        0.645
       0.056 |        0.384 |        0.440
       0.194 |        0.921 |        1.115
       0.233 |        1.597 |        1.830
       0.230 |        0.411 |        0.641
       0.232 |        0.934 |        1.166
       0.269 |        0.363 |        0.632
       0.056 |        1.037 |        1.093
       0.539 |        0.436 |        0.975
       0.056 |        1.904 |        1.960
       0.230 |        0.542 |        0.773
       0.402 |        0.456 |        0.858
       0.700 |        0.906 |        1.605
       0.076 |        0.711 |        0.786
       0.230 |        1.148 |        1.378
       1.304 |        0.350 |        1.653
       0.311 |        0.426 |        0.738
       0.057 |        0.804 |        0.861
       0.116 |        0.581 |        0.697
       0.230 |        0.766 |        0.996
       0.987 |        0.371 |        1.358
       0.305 |        2.190 |        2.495
       2.146 |        1.478 |        3.624
       0.242 |        1.883 |        2.126
       1.692 |        0.398 |        2.091
       0.056 |        1.063 |        1.119
       0.431 |        0.472 |        0.903
       0.296 |        0.888 |        1.184
       0.137 |        1.844 |        1.981
       1.583 |        0.963 |        2.547
       0.233 |        1.846 |        2.079
       0.056 |        2.132 |        2.188
       0.639 |        0.379 |        1.018
       0.556 |        0.550 |        1.106
       0.245 |        1.244 |        1.489
       0.056 |        0.424 |        0.479
       0.152 |        0.625 |        0.777
       0.056 |        0.347 |        0.404
       0.082 |        0.503 |        0.585
       0.281 |        0.650 |        0.931
       0.264 |        2.417 |        2.681
       0.103 |        0.457 |        0.559
       0.075 |        1.474 |        1.549
       0.056 |        0.689 |        0.745
       0.056 |        1.045 |        1.101
       0.226 |        0.415 |        0.641
       0.228 |        1.337 |        1.565
       0.056 |        2.235 |        2.290
       0.075 |        0.759 |        0.834
       0.075 |        0.807 |        0.882
       0.401 |        2.015 |        2.416
       1.330 |        0.777 |        2.108
       0.781 |        0.418 |        1.199
       0.057 |        0.425 |        0.482
       0.056 |        1.638 |        1.694
       0.056 |        2.106 |        2.162
       0.325 |        0.886 |        1.211
       0.671 |        0.411 |        1.082
       0.113 |        0.439 |        0.552
       0.230 |        0.811 |        1.041
       0.228 |        0.788 |        1.016
       0.225 |        0.529 |        0.753
       0.056 |        2.024 |        2.079
       0.075 |        0.388 |        0.464
       0.075 |        1.600 |        1.675
       0.417 |        0.709 |        1.125
       0.637 |        0.228 |        0.865
       0.232 |        0.387 |        0.619
       0.545 |        0.425 |        0.971
       0.255 |        0.369 |        0.624
       0.076 |        1.991 |        2.067
       0.262 |        1.299 |        1.561
       0.055 |        0.270 |        0.326
       0.048 |        1.505 |        1.553
       1.528 |        0.894 |        2.422
       0.231 |        0.958 |        1.189
       0.232 |        0.378 |        0.610
       0.614 |        0.489 |        1.103
       0.143 |        1.165 |        1.308
       0.842 |        1.708 |        2.550
       2.263 |        0.277 |        2.541
       2.214 |        0.779 |        2.993
       0.826 |        1.736 |        2.562
       0.248 |        0.784 |        1.032
       0.144 |        0.892 |        1.036
       0.492 |        2.695 |        3.187
       0.207 |        0.435 |        0.641
       0.342 |        1.824 |        2.166
       0.056 |        0.426 |        0.482
       0.391 |        0.538 |        0.929
       0.496 |        0.480 |        0.975
       0.309 |        0.825 |        1.134
       0.811 |        0.639 |        1.450
       0.076 |        0.271 |        0.348
       0.056 |        1.277 |        1.333
       0.071 |        0.349 |        0.420
       0.311 |        1.484 |        1.795
       1.513 |        0.588 |        2.101
       1.375 |        0.174 |        1.548
       0.072 |        0.380 |        0.452
       0.055 |        0.933 |        0.988
       0.072 |        0.573 |        0.644
       0.072 |        2.345 |        2.417
       0.056 |        0.663 |        0.720
       0.141 |        1.041 |        1.182
       0.071 |        0.540 |        0.611
       0.585 |        1.173 |        1.758
       0.071 |        0.446 |        0.517
       0.072 |        0.653 |        0.725
       0.072 |        0.479 |        0.551
       0.490 |        1.476 |        1.966
       0.072 |        0.737 |        0.809
       0.079 |        0.424 |        0.503
       0.056 |        0.549 |        0.605
       0.056 |        0.554 |        0.610
       0.399 |        0.645 |        1.044
       0.719 |        0.285 |        1.004
       0.065 |        0.311 |        0.376
       0.054 |        0.767 |        0.821
       0.072 |        0.816 |        0.887
       0.726 |        1.161 |        1.887
       0.072 |        0.742 |        0.814
       0.393 |        2.023 |        2.416
       0.055 |        0.735 |        0.790
       0.072 |        0.633 |        0.705
       0.570 |        0.921 |        1.491
       1.096 |        0.284 |        1.380
       1.236 |        0.659 |        1.895
       0.083 |        1.420 |        1.502
       0.072 |        1.084 |        1.156
       0.072 |        0.338 |        0.410
       0.072 |        0.450 |        0.523
       0.055 |        0.410 |        0.465
       0.072 |        0.774 |        0.846
       0.563 |        1.953 |        2.517
       2.379 |        0.439 |        2.818
       0.054 |        1.613 |        1.667
       1.188 |        0.986 |        2.174
       0.055 |        0.892 |        0.947
       0.168 |        1.933 |        2.101
       1.933 |        0.492 |        2.425
       1.685 |        0.366 |        2.051
       1.536 |        1.182 |        2.717
       2.648 |        0.678 |        3.326
       1.683 |        1.566 |        3.249
       3.001 |        0.676 |        3.677
       2.804 |        0.542 |        3.346
       2.538 |        0.640 |        3.178
       1.440 |        1.297 |        2.737
       0.072 |        0.441 |        0.514
       0.071 |        0.563 |        0.635
       0.072 |        0.270 |        0.342
       0.072 |        2.391 |        2.463
       1.556 |        0.379 |        1.935
       0.899 |        0.461 |        1.360
       1.030 |        1.033 |        2.063
       1.051 |        1.844 |        2.894
       1.356 |        0.966 |        2.322
       1.721 |        0.306 |        2.026
       0.072 |        0.638 |        0.709
       0.218 |        0.624 |        0.842
       0.072 |        0.997 |        1.068
       0.072 |        0.397 |        0.470
       0.180 |        0.310 |        0.490
       0.230 |        1.378 |        1.607
       1.173 |        0.754 |        1.928
       0.923 |        1.269 |        2.192
       0.499 |        1.590 |        2.089
       0.072 |        0.672 |        0.744
       0.055 |        1.581 |        1.636
       1.530 |        1.531 |        3.060
       2.957 |        0.386 |        3.343
       0.535 |        0.740 |        1.275
       0.084 |        0.507 |        0.591
       0.067 |        1.415 |        1.481
       1.429 |        0.571 |        1.999
       0.072 |        0.340 |        0.412
       0.256 |        1.614 |        1.871
       0.072 |        0.443 |        0.516
       0.072 |        1.035 |        1.107
       0.055 |        1.949 |        2.004
       0.071 |        1.198 |        1.269
       0.536 |        1.462 |        1.998
       1.540 |        0.292 |        1.832
       0.055 |        1.246 |        1.301
       0.054 |        0.346 |        0.401
       0.072 |        1.991 |        2.063
       1.330 |        0.563 |        1.893
       1.452 |        2.369 |        3.821
       3.361 |        0.981 |        4.342
       3.778 |        0.318 |        4.097
       0.058 |        0.948 |        1.006
       0.072 |        0.377 |        0.449
       0.072 |        0.451 |        0.523
       0.055 |        1.225 |        1.280
       0.877 |        0.319 |        1.196
       0.071 |        0.194 |        0.265
       0.072 |        0.833 |        0.905
       0.071 |        2.035 |        2.106
       0.485 |        0.383 |        0.868
       0.072 |        0.375 |        0.446
       0.043 |        0.331 |        0.374
       0.292 |        0.530 |        0.822
       0.055 |        0.348 |        0.403
       0.072 |        0.521 |        0.593
       0.055 |        0.591 |        0.646
       0.072 |        0.494 |        0.566
       0.052 |        0.320 |        0.371
       0.072 |        0.925 |        0.997
       0.072 |        0.881 |        0.953
       0.907 |        0.559 |        1.466
       0.073 |        1.231 |        1.304
       0.759 |        0.544 |        1.303
       0.129 |        1.625 |        1.753
       0.072 |        1.950 |        2.022
       1.538 |        1.801 |        3.339
       2.242 |        0.599 |        2.841
       1.670 |        0.339 |        2.009
       1.777 |        0.709 |        2.486
       1.954 |        0.973 |        2.926
       0.072 |        0.808 |        0.880
       0.072 |        0.670 |        0.742
       0.055 |        0.553 |        0.608
       0.079 |        0.885 |        0.964
       0.072 |        1.076 |        1.148
       0.071 |        0.923 |        0.994
       0.283 |        0.637 |        0.920
       0.436 |        0.629 |        1.066
       0.075 |        0.542 |        0.617
       0.071 |        1.410 |        1.481
       0.056 |        1.747 |        1.803
       1.505 |        2.296 |        3.802
       3.589 |        0.171 |        3.759
       2.845 |        0.501 |        3.346
       2.512 |        0.316 |        2.828
       2.572 |        0.626 |        3.199
       2.370 |        0.367 |        2.738
       0.072 |        0.524 |        0.595
       0.071 |        1.512 |        1.584
       1.413 |        1.009 |        2.422
       2.208 |        1.635 |        3.843
       0.071 |        0.319 |        0.390
       0.072 |        0.659 |        0.732
       0.072 |        0.400 |        0.472
       0.407 |        1.306 |        1.713
       1.310 |        0.425 |        1.735
       1.334 |        0.531 |        1.865
       0.726 |        0.292 |        1.018
       0.904 |        2.487 |        3.391
       3.236 |        0.369 |        3.605
       3.299 |        0.974 |        4.273
       2.197 |        1.100 |        3.297
       0.969 |        1.238 |        2.207
       2.001 |        0.922 |        2.922
       2.901 |        0.208 |        3.109
       1.882 |        1.493 |        3.376
       2.800 |        0.659 |        3.458
       1.396 |        0.329 |        1.725
       1.601 |        0.379 |        1.980
       1.488 |        1.044 |        2.532
       1.825 |        0.646 |        2.471
       1.727 |        2.197 |        3.925
       2.206 |        0.554 |        2.760
       2.732 |        1.090 |        3.822
       3.231 |        1.588 |        4.819
       3.500 |        0.746 |        4.245
       0.556 |        0.431 |        0.987
       0.072 |        0.386 |        0.458
       0.071 |        0.667 |        0.739
       0.347 |        0.722 |        1.069
       0.970 |        0.360 |        1.330
       0.836 |        0.428 |        1.265
       0.621 |        0.886 |        1.507
       0.071 |        0.350 |        0.421
       0.072 |        0.671 |        0.743
       0.272 |        0.419 |        0.692
       0.072 |        0.808 |        0.880
       0.132 |        0.684 |        0.816
       0.071 |        0.897 |        0.969
       0.731 |        0.412 |        1.142
       0.615 |        0.297 |        0.912
       0.056 |        1.648 |        1.703
       0.072 |        0.548 |        0.620
       0.580 |        0.341 |        0.921
       0.072 |        1.516 |        1.588
       0.184 |        1.560 |        1.743
       1.110 |        1.408 |        2.518
       0.072 |        0.443 |        0.515
       0.114 |        0.332 |        0.446
       0.072 |        0.409 |        0.481
       0.078 |        0.299 |        0.377
       0.056 |        1.773 |        1.828
       0.683 |        0.521 |        1.204
       0.055 |        1.426 |        1.482
       1.190 |        1.259 |        2.449
       0.784 |        1.332 |        2.116
       0.072 |        0.816 |        0.887
       0.055 |        0.423 |        0.478
       0.032 |        0.618 |        0.651
       0.055 |        0.889 |        0.944
       0.055 |        0.563 |        0.618
       0.055 |        0.684 |        0.739
       0.055 |        1.542 |        1.597
       0.054 |        0.505 |        0.559
       0.189 |        1.472 |        1.661
       0.072 |        0.304 |        0.376
       0.072 |        0.261 |        0.333
       0.073 |        1.052 |        1.125
       1.035 |        0.346 |        1.381
       0.055 |        1.546 |        1.602
       0.060 |        0.420 |        0.480
       0.071 |        0.366 |        0.437
       0.072 |        0.646 |        0.717
       0.055 |        0.531 |        0.585
       0.055 |        1.449 |        1.504
       0.071 |        0.603 |        0.674
       0.055 |        1.112 |        1.167
       0.071 |        1.782 |        1.853
       0.072 |        0.993 |        1.065
       0.072 |        0.303 |        0.375
       0.073 |        1.025 |        1.098
       0.072 |        1.098 |        1.170
       0.597 |        1.893 |        2.490
       0.087 |        0.445 |        0.532
       0.274 |        1.512 |        1.785
       1.577 |        1.611 |        3.188
       3.015 |        0.354 |        3.369
       2.433 |        1.668 |        4.101
       2.064 |        1.369 |        3.433
       2.166 |        0.570 |        2.736
       0.072 |        0.690 |        0.762
       0.078 |        0.424 |        0.502
       0.072 |        0.653 |        0.724
       0.072 |        0.326 |        0.398
       0.072 |        1.727 |        1.799
       1.755 |        0.376 |        2.131
       1.636 |        0.802 |        2.438
       0.134 |        0.317 |        0.451
       0.071 |        0.960 |        1.031
       0.674 |        0.656 |        1.330
       0.974 |        0.633 |        1.607
       0.055 |        1.253 |        1.307
       1.035 |        0.373 |        1.408
       0.072 |        0.362 |        0.434
       0.072 |        0.447 |        0.519
       0.055 |        1.903 |        1.957
       0.072 |        0.518 |        0.590
       0.404 |        2.352 |        2.755
       1.043 |        0.520 |        1.563
       0.071 |        1.697 |        1.768
       1.411 |        0.474 |        1.885
       0.055 |        1.696 |        1.750
       0.342 |        0.380 |        0.723
       0.071 |        1.103 |        1.174
       0.818 |        0.416 |        1.234
       1.139 |        0.273 |        1.411
       0.072 |        0.898 |        0.970
       0.071 |        0.899 |        0.970
       0.400 |        0.388 |        0.789
       0.072 |        2.061 |        2.133
       0.055 |        0.358 |        0.413
       0.071 |        0.339 |        0.410
       0.183 |        0.910 |        1.093
       0.072 |        1.956 |        2.028
       0.072 |        2.263 |        2.335
       0.463 |        1.293 |        1.756
       0.072 |        0.858 |        0.930
       0.072 |        1.460 |        1.532
       0.072 |        0.409 |        0.481
       0.161 |        0.325 |        0.486
       0.120 |        0.417 |        0.536
       0.553 |        0.414 |        0.967
       0.072 |        0.618 |        0.690
       0.072 |        0.526 |        0.598
       0.072 |        0.444 |        0.516
       0.072 |        1.481 |        1.553
       1.405 |        2.280 |        3.684
       2.502 |        0.479 |        2.981
       0.072 |        0.616 |        0.688
       0.071 |        0.492 |        0.563
       0.461 |        0.332 |        0.792
       0.056 |        0.918 |        0.974
       0.072 |        0.593 |        0.665
       0.056 |        1.990 |        2.046
       2.070 |        0.348 |        2.418
       1.312 |        0.653 |        1.966
       1.436 |        0.315 |        1.751
       1.045 |        0.277 |        1.322
       0.055 |        0.525 |        0.581
       0.550 |        0.411 |        0.962
       0.055 |        0.348 |        0.403
       0.055 |        0.281 |        0.335
       0.073 |        1.615 |        1.688
       1.338 |        0.799 |        2.136
       0.757 |        0.446 |        1.203
       0.072 |        0.350 |        0.422
       0.072 |        0.749 |        0.822
       0.072 |        0.488 |        0.560
       0.072 |        1.124 |        1.196
       0.072 |        1.793 |        1.866
       1.222 |        0.483 |        1.705
       0.557 |        0.325 |        0.882
       0.537 |        2.219 |        2.757
       2.578 |        1.075 |        3.654
       2.869 |        0.273 |        3.142
       0.072 |        0.550 |        0.622
       0.072 |        0.463 |        0.535
       0.056 |        0.443 |        0.499
       0.055 |        0.348 |        0.403
       0.072 |        0.905 |        0.977
       0.072 |        0.733 |        0.806
       0.239 |        1.090 |        1.329
       1.096 |        0.990 |        2.087
       0.128 |        2.072 |        2.200
       1.470 |        2.186 |        3.655
       3.506 |        0.533 |        4.038
       3.538 |        0.312 |        3.850
       2.595 |        0.952 |        3.547
       3.542 |        0.562 |        4.105
       0.925 |        0.533 |        1.458
       0.056 |        0.672 |        0.729
       0.072 |        1.304 |        1.376
       0.079 |        0.378 |        0.457
       0.073 |        1.387 |        1.460
       0.072 |        1.043 |        1.115
       0.072 |        0.855 |        0.927
       0.071 |        1.093 |        1.164
       0.071 |        0.461 |        0.533
       0.377 |        1.001 |        1.378
       0.666 |        0.599 |        1.265
       0.694 |        0.365 |        1.059
       0.055 |        2.145 |        2.199
       1.927 |        1.349 |        3.276
       3.086 |        1.961 |        5.048
       1.629 |        0.255 |        1.883
       1.071 |        0.448 |        1.520
       1.128 |        0.534 |        1.662
       0.056 |        0.279 |        0.334
       0.054 |        0.309 |        0.363
       0.072 |        0.873 |        0.946
       0.510 |        0.825 |        1.336
       0.072 |        1.991 |        2.063
       0.388 |        0.511 |        0.899
       0.073 |        1.212 |        1.284
       0.072 |        0.335 |        0.407
       0.353 |        0.342 |        0.695
       0.124 |        1.620 |        1.745
       0.072 |        0.281 |        0.353
       0.072 |        1.993 |        2.065
       0.071 |        1.357 |        1.429
       0.730 |        1.896 |        2.627
       1.661 |        0.344 |        2.004
       1.303 |        0.958 |        2.261
       0.071 |        0.784 |        0.855
       0.064 |        0.294 |        0.358
       0.071 |        0.877 |        0.948
       0.072 |        1.361 |        1.433
       0.834 |        0.664 |        1.498
       0.072 |        0.417 |        0.489
       0.055 |        0.327 |        0.382
       0.055 |        1.543 |        1.597
       0.135 |        1.100 |        1.235
       0.902 |        0.321 |        1.223
       0.072 |        0.914 |        0.985
       0.055 |        0.775 |        0.830
       0.075 |        0.844 |        0.919
       0.675 |        0.567 |        1.242
       0.054 |        1.312 |        1.366
       0.124 |        0.842 |        0.966
       0.055 |        0.609 |        0.664
       0.349 |        1.867 |        2.216
       0.054 |        0.237 |        0.292
       0.072 |        0.607 |        0.678
       0.072 |        0.594 |        0.666
       0.072 |        0.605 |        0.677
       0.071 |        1.157 |        1.228
       0.071 |        0.541 |        0.612
       0.473 |        1.448 |        1.921
       0.071 |        0.982 |        1.053
       0.084 |        0.459 |        0.544
       0.410 |        0.466 |        0.876
       0.072 |        2.306 |        2.378
       0.072 |        0.447 |        0.519
       0.055 |        1.795 |        1.849
       0.055 |        2.059 |        2.114
       0.556 |        1.009 |        1.564
       0.264 |        0.824 |        1.088
       0.812 |        1.126 |        1.938
       0.072 |        0.587 |        0.658
       0.072 |        1.152 |        1.224
       1.169 |        0.275 |        1.444
       0.073 |        0.683 |        0.756
       0.055 |        0.367 |        0.421
       0.054 |        0.292 |        0.347
       0.072 |        0.355 |        0.426
       0.277 |        0.982 |        1.259
       0.234 |        0.443 |        0.677
       0.072 |        0.352 |        0.423
       0.072 |        0.354 |        0.425
       0.072 |        0.561 |        0.633
       0.078 |        0.521 |        0.599
       0.442 |        0.491 |        0.933
       0.339 |        0.681 |        1.021
       0.095 |        1.438 |        1.533
       0.055 |        0.421 |        0.476
       0.071 |        0.869 |        0.940
       0.072 |        2.036 |        2.107
       0.054 |        0.963 |        1.017
       0.887 |        0.411 |        1.298
       0.903 |        1.117 |        2.020
       0.072 |        0.583 |        0.655
       0.072 |        0.357 |        0.428
       0.072 |        1.780 |        1.852
       0.055 |        0.373 |        0.428
       0.072 |        0.481 |        0.552
       0.072 |        0.431 |        0.503
       0.072 |        0.927 |        0.999
       0.055 |        0.510 |        0.565
       0.081 |        1.814 |        1.894
       0.072 |        0.792 |        0.864
       0.305 |        0.367 |        0.671
       0.073 |        0.236 |        0.309
       0.072 |        0.371 |        0.443
       0.072 |        0.523 |        0.595
       0.299 |        1.162 |        1.460
       1.484 |        1.277 |        2.761
       2.505 |        0.301 |        2.806
       0.072 |        0.398 |        0.469
       0.286 |        0.219 |        0.506
       0.072 |        0.379 |        0.451
       0.072 |        0.296 |        0.368
       0.059 |        1.831 |        1.889
       1.593 |        1.837 |        3.431
       2.747 |        0.427 |        3.174
       0.072 |        1.042 |        1.113
       0.055 |        0.657 |        0.713
       0.055 |        1.434 |        1.489
       0.732 |        0.306 |        1.039
       0.704 |        0.767 |        1.471
       0.072 |        0.410 |        0.481
       0.072 |        1.826 |        1.898
       0.071 |        1.728 |        1.799
       0.071 |        0.318 |        0.389
       0.073 |        0.545 |        0.617
       0.072 |        1.814 |        1.886
       0.055 |        0.341 |        0.396
       0.072 |        1.993 |        2.065
       1.216 |        1.019 |        2.235
       0.399 |        0.315 |        0.714
       0.055 |        0.457 |        0.512
       0.071 |        2.050 |        2.121
       0.053 |        0.312 |        0.365
       0.236 |        0.810 |        1.046
       0.390 |        0.240 |        0.630
       0.056 |        1.859 |        1.914
       1.806 |        0.268 |        2.074
       0.935 |        2.003 |        2.938
       2.597 |        0.977 |        3.574
       3.203 |        1.514 |        4.716
       3.328 |        1.699 |        5.027
       4.978 |        0.392 |        5.370
       5.304 |        1.481 |        6.785
       5.814 |        0.721 |        6.536
       4.942 |        0.237 |        5.179
       0.571 |        0.498 |        1.069
       0.072 |        0.513 |        0.585
       0.072 |        0.677 |        0.748
       0.073 |        0.609 |        0.681
       0.055 |        1.472 |        1.527
       0.746 |        0.506 |        1.252
       1.227 |        0.261 |        1.487
       0.540 |        0.407 |        0.947
       0.071 |        0.321 |        0.392
       0.055 |        1.065 |        1.121
       0.769 |        1.371 |        2.139
       2.092 |        1.016 |        3.108
       0.072 |        0.546 |        0.618
       0.072 |        0.448 |        0.521
       0.071 |        1.307 |        1.378
       0.955 |        1.035 |        1.990
       0.055 |        0.525 |        0.580
       0.055 |        0.322 |        0.377
       0.072 |        0.291 |        0.363
       0.055 |        0.325 |        0.380
       0.072 |        1.024 |        1.096
       0.446 |        1.179 |        1.625
       0.055 |        0.603 |        0.658
       0.651 |        0.419 |        1.069
       0.055 |        0.736 |        0.791
       0.055 |        1.910 |        1.965
       1.587 |        1.325 |        2.912
       0.072 |        0.544 |        0.615
       0.110 |        0.344 |        0.454
       0.072 |        0.491 |        0.563
       0.583 |        0.299 |        0.882
       0.056 |        0.341 |        0.397
       0.055 |        0.322 |        0.377
       0.376 |        0.230 |        0.606
       0.072 |        0.624 |        0.696
       0.700 |        0.307 |        1.007
       0.071 |        0.336 |        0.407
       0.080 |        1.768 |        1.849
       0.423 |        0.323 |        0.746
       0.072 |        0.320 |        0.392
       0.071 |        0.411 |        0.482
       0.055 |        0.365 |        0.420
       0.156 |        0.335 |        0.491
       0.132 |        0.863 |        0.995
       0.002 |        0.648 |        0.650
       0.072 |        0.539 |        0.611
       0.055 |        0.267 |        0.322
       0.072 |        0.360 |        0.432
       0.055 |        1.139 |        1.195
       0.072 |        2.091 |        2.162
       1.202 |        0.307 |        1.509
       1.016 |        0.294 |        1.310
       0.835 |        1.041 |        1.877
       0.524 |        0.353 |        0.877
       0.565 |        0.318 |        0.883
       0.072 |        1.884 |        1.956
       1.921 |        1.439 |        3.360
       2.332 |        0.622 |        2.954
       1.396 |        0.442 |        1.838
       0.072 |        2.037 |        2.109
       0.072 |        1.795 |        1.866
       0.106 |        0.552 |        0.658
       0.072 |        0.346 |        0.417
       0.071 |        2.039 |        2.110
       0.415 |        0.792 |        1.206
       0.055 |        1.308 |        1.363
       0.493 |        1.088 |        1.581
       0.697 |        1.751 |        2.448
       0.907 |        0.515 |        1.423
       0.071 |        0.320 |        0.391
       0.071 |        2.266 |        2.337
       0.055 |        0.827 |        0.882
       0.705 |        0.418 |        1.123
       0.071 |        0.990 |        1.061
       0.660 |        0.300 |        0.960
       0.954 |        0.422 |        1.376
       0.081 |        1.859 |        1.939
       0.055 |        0.381 |        0.436
       0.072 |        0.417 |        0.489
       0.071 |        2.258 |        2.329
       2.351 |        1.468 |        3.820
       3.300 |        0.250 |        3.550
       1.819 |        1.047 |        2.866
       0.906 |        0.246 |        1.152
       0.055 |        1.229 |        1.284
       0.282 |        2.287 |        2.569
       0.073 |        1.186 |        1.259
       0.072 |        2.217 |        2.289
       0.055 |        0.610 |        0.666
       0.221 |        0.512 |        0.732
       0.104 |        0.349 |        0.453
       0.072 |        0.505 |        0.577
       0.211 |        0.430 |        0.641
       0.072 |        0.440 |        0.512
       0.157 |        0.691 |        0.847
       0.072 |        0.637 |        0.708
       0.072 |        0.338 |        0.410
       0.072 |        1.902 |        1.973
       1.744 |        1.087 |        2.830
       2.013 |        0.416 |        2.429
       0.767 |        0.412 |        1.179
       0.071 |        0.418 |        0.490
       0.055 |        1.211 |        1.266
       0.835 |        0.704 |        1.539
       1.543 |        1.444 |        2.987
       1.827 |        1.019 |        2.846
       2.574 |        1.058 |        3.631
       3.546 |        0.321 |        3.867
       2.119 |        0.527 |        2.646
       2.639 |        0.488 |        3.127
       1.959 |        0.945 |        2.905
       2.709 |        0.330 |        3.039
       0.351 |        0.366 |        0.717
       0.055 |        0.365 |        0.420
       0.073 |        0.379 |        0.452
       0.055 |        0.494 |        0.549
       0.075 |        0.438 |        0.513
       0.072 |        1.429 |        1.502
       0.121 |        2.294 |        2.416
       1.770 |        1.100 |        2.870
       0.071 |        0.299 |        0.371
       0.072 |        0.388 |        0.460
       0.072 |        1.186 |        1.258
       0.119 |        1.363 |        1.482
       1.002 |        0.267 |        1.269
       0.071 |        0.792 |        0.864
       0.645 |        0.564 |        1.209
       0.072 |        0.554 |        0.625
       0.072 |        0.532 |        0.604
       0.071 |        0.712 |        0.784
       0.072 |        0.801 |        0.873
       0.898 |        0.460 |        1.358
       0.987 |        0.496 |        1.483
       0.076 |        1.419 |        1.495
       0.743 |        0.423 |        1.167
       0.055 |        0.909 |        0.964
       0.071 |        0.415 |        0.486
       0.072 |        1.236 |        1.308
       0.072 |        1.545 |        1.617
       0.072 |        1.025 |        1.097
       0.072 |        2.032 |        2.105
       0.126 |        0.319 |        0.445
       0.191 |        0.389 |        0.580
       0.055 |        0.417 |        0.471
       0.072 |        1.892 |        1.964
       1.230 |        0.544 |        1.774
       1.033 |        0.272 |        1.305
       0.055 |        0.377 |        0.431
       0.072 |        2.049 |        2.121
       0.072 |        0.573 |        0.645
       0.072 |        1.154 |        1.226
       1.095 |        0.435 |        1.530
       0.006 |        1.087 |        1.093
       0.766 |        0.866 |        1.632
       0.073 |        1.601 |        1.674
       0.066 |        0.613 |        0.678
       0.522 |        1.123 |        1.645
       0.055 |        1.924 |        1.979
       1.715 |        1.144 |        2.859
       0.521 |        0.868 |        1.389
       0.055 |        1.681 |        1.736
       1.760 |        0.876 |        2.636
       2.312 |        0.515 |        2.828
       2.450 |        1.735 |        4.185
