  QueueTimes | ServiceTimes | SojournTimes
   80195.951 |       11.137 |    80207.088
   80205.001 |        5.669 |    80210.670
   80209.597 |       11.478 |    80221.075
   80203.984 |       11.372 |    80215.356
   80213.526 |        5.626 |    80219.152
   80216.453 |        5.710 |    80222.163
   80221.839 |        5.698 |    80227.537
   80219.728 |        5.669 |    80225.397
   80222.109 |        5.698 |    80227.807
   80224.789 |        5.824 |    80230.612
   80227.605 |        2.038 |    80229.643
   80227.538 |        9.186 |    80236.724
   80232.785 |        5.703 |    80238.487
   80238.339 |        5.691 |    80244.030
   80242.482 |        2.219 |    80244.701
   80243.453 |        9.144 |    80252.597
   80252.298 |        5.666 |    80257.964
   80254.465 |        5.692 |    80260.157
   80250.577 |        5.730 |    80256.307
   80255.397 |        5.525 |    80260.922
   80259.479 |        5.836 |    80265.315
   80265.279 |        5.672 |    80270.951
   80270.667 |        5.731 |    80276.398
   80276.288 |        5.693 |    80281.981
   80280.536 |        5.646 |    80286.182
   80275.630 |        0.179 |    80275.809
   80273.107 |        5.510 |    80278.617
   80275.105 |        5.777 |    80280.882
   80279.693 |        5.585 |    80285.278
   80280.571 |        5.691 |    80286.262
   80283.076 |        5.661 |    80288.737
   80287.372 |        5.738 |    80293.110
   80291.899 |        5.656 |    80297.555
   80296.470 |        5.688 |    80302.158
   80301.921 |        5.824 |    80307.745
   80305.780 |        5.552 |    80311.332
   80311.027 |        5.670 |    80316.697
   80315.210 |        5.709 |    80320.920
   80320.787 |        5.717 |    80326.504
   80326.530 |        5.635 |    80332.164
   80331.577 |        5.721 |    80337.298
   80336.277 |        5.671 |    80341.948
   80339.985 |        5.693 |    80345.678
   80342.466 |        5.693 |    80348.158
   80343.818 |        5.725 |    80349.543
   80345.072 |        5.629 |    80350.701
   80349.394 |        5.676 |    80355.070
   80346.637 |        5.713 |    80352.350
   80351.572 |        5.671 |    80357.243
   80356.019 |        5.691 |    80361.710
   80360.684 |        5.759 |    80366.443
   80364.535 |        5.713 |    80370.248
   80369.708 |        5.645 |    80375.353
   80374.151 |        2.299 |    80376.450
   80376.196 |        0.199 |    80376.396
   80374.263 |        8.826 |    80383.089
   80382.579 |        5.650 |    80388.229
   80384.969 |        5.669 |    80390.638
   80388.947 |        5.682 |    80394.630
   80386.636 |        5.808 |    80392.444
   80390.044 |        0.204 |    80390.248
   80385.149 |       11.065 |    80396.214
   80393.679 |        0.230 |    80393.909
   80389.864 |       10.964 |    80400.828
   80397.840 |       11.578 |    80409.419
   80405.446 |       11.393 |    80416.839
   80415.912 |        0.227 |    80416.140
   80414.954 |       11.203 |    80426.157
   80421.898 |       11.352 |    80433.250
   80430.977 |       11.398 |    80442.375
   80435.819 |       11.423 |    80447.243
   80443.346 |       11.420 |    80454.767
   80450.178 |       11.379 |    80461.558
   80455.777 |       11.391 |    80467.169
   80466.819 |       11.502 |    80478.320
   80475.215 |       11.296 |    80486.510
   80480.670 |       11.433 |    80492.103
   80490.995 |       11.405 |    80502.401
   80499.777 |       11.383 |    80511.160
   80508.630 |       11.420 |    80520.050
   80516.767 |       11.374 |    80528.140
   80527.224 |       11.396 |    80538.620
   80535.392 |       11.460 |    80546.852
   80546.881 |       11.379 |    80558.259
   80558.122 |       11.409 |    80569.531
   80568.358 |       11.371 |    80579.730
   80575.115 |       11.531 |    80586.646
   80583.320 |       11.280 |    80594.600
   80594.038 |       11.425 |    80605.463
   80603.361 |       11.380 |    80614.741
   80607.365 |       11.397 |    80618.762
   80618.104 |       11.462 |    80629.566
   80626.383 |       11.362 |    80637.744
   80637.414 |       11.387 |    80648.801
   80643.835 |       11.480 |    80655.315
   80654.256 |       11.317 |    80665.573
   80663.025 |       11.410 |    80674.435
   80669.421 |       11.391 |    80680.812
   80677.626 |       11.576 |    80689.202
   80688.389 |       11.247 |    80699.637
   80694.018 |       11.425 |    80705.444
   80698.709 |       11.381 |    80710.090
   80707.612 |       11.386 |    80718.997
   80715.020 |       11.500 |    80726.520
   80724.202 |       11.316 |    80735.519
   80735.098 |       11.406 |    80746.504
   80744.157 |       11.392 |    80755.549
   80754.585 |        2.020 |    80756.605
   80756.280 |        9.352 |    80765.632
   80765.020 |       11.418 |    80776.437
   80769.039 |       11.391 |    80780.430
   80778.894 |       11.404 |    80790.298
   80789.806 |       11.446 |    80801.252
   80798.409 |       11.357 |    80809.767
   80808.301 |       11.420 |    80819.721
   80815.035 |       11.374 |    80826.409
   80823.943 |       11.528 |    80835.471
   80829.057 |        2.255 |    80831.312
   80830.737 |        8.991 |    80839.728
   80835.898 |       11.446 |    80847.344
   80845.463 |       11.371 |    80856.834
   80853.888 |       11.381 |    80865.268
   80863.569 |       11.469 |    80875.038
   80866.885 |       11.349 |    80878.235
   80877.762 |       11.396 |    80889.158
   80889.064 |       11.474 |    80900.538
   80898.721 |       11.332 |    80910.053
   80909.659 |       11.428 |    80921.087
   80918.807 |       11.375 |    80930.182
   80928.901 |       11.563 |    80940.464
   80938.991 |       11.258 |    80950.249
   80950.178 |        0.243 |    80950.421
   80943.723 |       11.142 |    80954.865
   80948.901 |        0.219 |    80949.119
   80947.985 |       11.149 |    80959.134
   80958.044 |       11.218 |    80969.262
   80965.643 |        0.195 |    80965.837
   80964.180 |       11.195 |    80975.375
   80974.733 |       11.427 |    80986.160
   80986.159 |       11.387 |    80997.546
   80996.368 |       11.428 |    81007.796
   81006.263 |       11.416 |    81017.680
   81013.534 |       11.398 |    81024.931
   81024.245 |       11.400 |    81035.646
   81034.767 |        1.917 |    81036.684
   81036.686 |        9.454 |    81046.141
   81042.843 |       11.425 |    81054.268
   81051.875 |       11.382 |    81063.257
   81063.163 |       11.414 |    81074.577
   81072.656 |       11.397 |    81084.053
   81082.815 |        0.200 |    81083.014
   81081.704 |       11.169 |    81092.873
   81092.001 |       11.434 |    81103.435
   81101.823 |        5.701 |    81107.524
   81107.532 |       11.407 |    81118.939
   81118.269 |        5.690 |    81123.959
   81123.774 |       11.420 |    81135.195
   81131.477 |       11.406 |    81142.882
   81138.585 |       11.397 |    81149.981
   81148.193 |        0.192 |    81148.385
   81146.142 |       11.204 |    81157.347
   81150.240 |       11.520 |    81161.760
   81161.695 |        5.800 |    81167.495
   81166.648 |       11.302 |    81177.950
   81177.316 |        5.707 |    81183.023
   81182.022 |        5.693 |    81187.714
   81187.671 |        2.284 |    81189.955
   81188.744 |        1.782 |    81190.526
   81186.972 |      167.466 |    81354.439
   81352.756 |        5.689 |    81358.445
   81352.610 |       11.385 |    81363.995
   81357.459 |        5.802 |    81363.261
   81363.038 |       11.292 |    81374.330
   81373.061 |        2.086 |    81375.147
   81371.254 |        9.309 |    81380.562
   81377.403 |        5.658 |    81383.060
   81376.447 |        5.699 |    81382.145
   81378.072 |        5.676 |    81383.748
   81383.086 |        5.679 |    81388.765
   81385.112 |        5.711 |    81390.823
   81387.573 |        5.704 |    81393.277
   81389.725 |        5.687 |    81395.412
   81394.502 |        2.310 |    81396.812
   81390.571 |        9.055 |    81399.626
   81396.400 |        5.668 |    81402.068
   81398.456 |        5.690 |    81404.146
   81396.581 |        5.730 |    81402.310
   81401.558 |        5.707 |    81407.264
   81406.332 |        5.649 |    81411.981
   81410.780 |        5.655 |    81416.434
   81409.482 |        5.706 |    81415.188
   81414.264 |        5.671 |    81419.935
   81414.300 |        5.695 |    81419.995
   81416.024 |       91.431 |    81507.455
   81504.702 |        5.677 |    81510.379
   81505.845 |        1.970 |    81507.816
   81499.014 |        9.521 |    81508.535
   81507.899 |        0.210 |    81508.109
   81507.852 |        5.306 |    81513.157
   81511.760 |        5.703 |    81517.463
   81515.085 |        5.681 |    81520.766
   81519.533 |        5.708 |    81525.241
   81525.224 |        5.672 |    81530.896
   81525.149 |        5.721 |    81530.870
   81528.169 |        2.223 |    81530.392
   81529.976 |        9.106 |    81539.082
   81538.211 |        5.756 |    81543.966
   81531.448 |        5.716 |    81537.164
   81533.035 |        0.205 |    81533.240
   81525.517 |        5.400 |    81530.917
   81530.436 |        5.661 |    81536.097
   81535.715 |        5.710 |    81541.425
   81540.915 |        5.661 |    81546.577
   81541.920 |        5.695 |    81547.616
   81543.573 |        5.737 |    81549.309
   81548.683 |        0.244 |    81548.926
   81548.670 |        5.453 |    81554.123
   81549.180 |        5.597 |    81554.777
   81553.400 |        5.658 |    81559.058
   81558.144 |        0.193 |    81558.337
   81557.788 |        5.505 |    81563.293
   81560.840 |        5.673 |    81566.512
   81563.126 |        5.673 |    81568.798
   81564.774 |        5.699 |    81570.473
   81569.894 |        5.828 |    81575.722
   81573.382 |        5.537 |    81578.919
   81577.508 |        5.704 |    81583.212
   81582.749 |        5.670 |    81588.419
   81584.556 |        5.710 |    81590.265
   81580.228 |        5.667 |    81585.895
   81585.416 |        5.698 |    81591.114
   81590.705 |        5.856 |    81596.561
   81596.381 |       11.248 |    81607.629
   81606.451 |       11.427 |    81617.878
   81615.663 |       11.393 |    81627.056
   81626.309 |       11.386 |    81637.695
   81637.371 |       11.474 |    81648.845
   81644.904 |       11.319 |    81656.223
   81653.919 |       11.406 |    81665.325
   81664.135 |       11.394 |    81675.528
   81674.632 |       11.405 |    81686.037
   81685.152 |       11.416 |    81696.568
   81694.738 |       11.377 |    81706.114
   81705.645 |       11.415 |    81717.060
   81716.067 |       11.434 |    81727.502
   81719.905 |       11.378 |    81731.282
   81725.092 |       11.397 |    81736.489
   81732.740 |        2.232 |    81734.972
   81733.622 |        9.127 |    81742.749
   81741.238 |       11.527 |    81752.765
   81744.561 |       11.274 |    81755.835
   81755.327 |       11.428 |    81766.754
   81764.810 |       11.399 |    81776.209
   81775.246 |       11.365 |    81786.611
   81781.136 |       11.458 |    81792.594
   81791.500 |       11.352 |    81802.852
   81802.688 |       11.401 |    81814.089
   81812.291 |       11.499 |    81823.790
   81822.608 |        2.443 |    81825.051
   81821.511 |        8.838 |    81830.349
   81828.247 |       11.419 |    81839.666
   81832.455 |       11.394 |    81843.849
   81840.384 |       11.543 |    81851.926
   81850.590 |       11.260 |    81861.850
   81861.624 |       11.423 |    81873.046
   81871.694 |        0.223 |    81871.916
   81869.896 |        2.371 |    81872.267
   81871.105 |        8.745 |    81879.850
   81876.584 |       11.371 |    81887.955
   81887.840 |       11.432 |    81899.272
   81897.331 |       11.359 |    81908.690
   81907.035 |       11.431 |    81918.466
   81913.491 |       11.444 |    81924.935
   81924.595 |       11.385 |    81935.980
   81934.374 |       11.386 |    81945.760
   81945.383 |       11.386 |    81956.769
   81956.683 |        0.198 |    81956.881
   81954.698 |       11.292 |    81965.991
   81965.662 |       11.261 |    81976.923
   81974.602 |        0.195 |    81974.797
   81973.032 |       11.213 |    81984.245
   81980.417 |       11.378 |    81991.795
   81990.197 |       34.223 |    82024.420
   82022.897 |       22.874 |    82045.771
   82043.182 |       11.370 |    82054.552
   82053.561 |       11.422 |    82064.984
   82063.739 |       11.367 |    82075.106
   82074.464 |       11.421 |    82085.886
   82085.892 |       11.454 |    82097.346
   82097.275 |       11.372 |    82108.648
   82107.897 |       11.388 |    82119.285
   82117.155 |       11.373 |    82128.528
   82125.532 |       11.523 |    82137.055
   82137.051 |       11.279 |    82148.330
   82141.286 |       11.450 |    82152.736
   82152.493 |       11.381 |    82163.874
   82162.919 |       11.399 |    82174.319
   82173.104 |       11.437 |    82184.541
   82184.135 |       11.361 |    82195.496
   82194.729 |       11.390 |    82206.120
   82186.882 |       11.394 |    82198.276
   82193.874 |       11.412 |    82205.286
   82205.144 |       11.425 |    82216.568
   82214.430 |       11.357 |    82225.787
   82221.825 |       11.410 |    82233.235
   82230.407 |       11.425 |    82241.832
   82241.550 |        0.164 |    82241.714
   82238.888 |       11.237 |    82250.125
   82249.545 |       11.376 |    82260.921
   82250.627 |       11.382 |    82262.009
   82259.349 |       11.508 |    82270.858
   82269.547 |       11.292 |    82280.838
   82280.758 |       11.441 |    82292.199
   82291.376 |       11.221 |    82302.597
   82301.540 |       11.394 |    82312.933
   82312.543 |        5.718 |    82318.262
   82316.249 |       11.408 |    82327.657
   82324.068 |        5.690 |    82329.758
   82329.333 |       11.426 |    82340.759
   82337.418 |        5.679 |    82343.097
   82341.961 |       11.420 |    82353.381
   82351.622 |        1.906 |    82353.527
   82339.182 |        9.433 |    82348.615
   82347.465 |        5.721 |    82353.186
   82350.170 |       11.416 |    82361.586
   82358.967 |       11.417 |    82370.383
   82368.440 |        5.645 |    82374.085
   82373.462 |        5.697 |    82379.160
   82378.268 |        5.714 |    82383.982
   82383.889 |        5.706 |    82389.595
   82385.628 |        5.675 |    82391.304
   82391.067 |        0.392 |    82391.459
   82384.346 |      136.863 |    82521.209
   82521.035 |        5.684 |    82526.719
   82523.158 |        0.169 |    82523.327
   82517.314 |        5.493 |    82522.807
   82522.468 |        5.721 |    82528.188
   82527.061 |        5.667 |    82532.729
   82532.666 |        5.702 |    82538.368
   82537.688 |        5.685 |    82543.372
   82542.959 |        5.715 |    82548.674
   82548.097 |        5.688 |    82553.785
   82551.897 |        5.700 |    82557.597
   82550.966 |        5.672 |    82556.638
   82555.958 |        5.718 |    82561.676
   82558.015 |        5.675 |    82563.690
   82546.240 |        5.709 |    82551.950
   82547.757 |        5.672 |    82553.429
   82553.205 |        5.715 |    82558.920
   82557.810 |        5.688 |    82563.498
   82560.811 |        5.707 |    82566.518
   82563.702 |        5.663 |    82569.365
   82568.657 |        5.705 |    82574.363
   82573.274 |        5.700 |    82578.974
   82578.571 |        5.691 |    82584.262
   82582.804 |        5.681 |    82588.485
   82586.709 |        5.698 |    82592.407
   82591.402 |        5.718 |    82597.120
   82596.702 |        5.687 |    82602.389
   82593.418 |        5.702 |    82599.120
   82591.682 |        5.671 |    82597.353
   82595.010 |        2.020 |    82597.029
   82590.298 |        9.380 |    82599.678
   82598.608 |        5.667 |    82604.275
   82602.896 |        5.705 |    82608.602
   82607.536 |        5.704 |    82613.240
   82610.873 |        5.687 |    82616.561
   82615.486 |        5.678 |    82621.163
   82620.937 |        5.686 |    82626.623
   82626.081 |        5.843 |    82631.924
   82629.717 |        5.677 |    82635.394
   82630.586 |        5.675 |    82636.261
   82634.027 |        5.699 |    82639.726
   82638.513 |        5.804 |    82644.317
   82640.893 |        5.557 |    82646.450
   82645.249 |        5.702 |    82650.950
   82650.018 |        5.722 |    82655.740
   82655.262 |        5.667 |    82660.929
   82659.423 |        5.671 |    82665.095
   82650.167 |        5.708 |    82655.876
   82655.781 |        5.661 |    82661.442
   82660.281 |        0.210 |    82660.491
   82660.514 |        0.194 |    82660.708
   82659.523 |        5.257 |    82664.780
   82662.625 |        0.237 |    82662.862
   82656.500 |        5.422 |    82661.922
   82657.012 |        5.700 |    82662.712
   82662.576 |        5.683 |    82668.259
   82668.224 |        5.674 |    82673.897
   82662.950 |        5.699 |    82668.649
   82667.809 |        5.836 |    82673.645
   82670.649 |        0.156 |    82670.804
   82670.662 |        5.356 |    82676.018
   82673.002 |       11.432 |    82684.433
   82683.884 |        5.673 |    82689.557
   82685.856 |       11.415 |    82697.271
   82688.614 |       11.380 |    82699.993
   82697.129 |       11.476 |    82708.605
   82704.809 |       11.311 |    82716.120
   82716.069 |       11.444 |    82727.513
   82704.108 |       11.396 |    82715.504
   82715.124 |       11.369 |    82726.493
   82724.742 |       11.413 |    82736.155
   82735.684 |       11.394 |    82747.078
   82746.988 |       11.385 |    82758.373
   82757.450 |       11.452 |    82768.902
   82768.327 |       11.395 |    82779.723
   82778.410 |       11.381 |    82789.792
   82789.160 |       11.400 |    82800.560
   82793.681 |      422.910 |    83216.591
   83216.385 |       11.550 |    83227.934
   83224.265 |       11.380 |    83235.645
   83233.781 |       11.419 |    83245.200
   83234.033 |       11.377 |    83245.410
   83244.193 |        1.958 |    83246.151
   83241.301 |        9.411 |    83250.711
   83248.236 |       11.453 |    83259.690
   83258.700 |       11.396 |    83270.096
   83270.055 |       11.382 |    83281.437
   83278.335 |       11.388 |    83289.723
   83289.092 |       11.529 |    83300.621
   83300.394 |       11.281 |    83311.674
   83311.570 |       11.426 |    83322.996
   83319.093 |       11.401 |    83330.494
   83330.047 |       11.368 |    83341.415
   83337.060 |       11.465 |    83348.524
   83348.026 |       11.346 |    83359.372
   83357.712 |       11.398 |    83369.110
   83368.553 |       11.397 |    83379.950
   83376.433 |       11.414 |    83387.847
   83386.247 |       11.409 |    83397.656
   83394.226 |       11.379 |    83405.605
   83400.904 |       11.409 |    83412.312
   83410.508 |       11.260 |    83421.768
   83415.815 |       11.386 |    83427.200
   83426.807 |       11.429 |    83438.236
   83436.132 |       11.417 |    83447.549
   83446.526 |       11.387 |    83457.913
   83450.628 |       11.438 |    83462.066
   83461.361 |       11.408 |    83472.769
   83471.452 |       11.403 |    83482.855
   83481.883 |       11.400 |    83493.283
   83492.330 |       11.375 |    83503.705
   83498.285 |       11.456 |    83509.741
   83508.328 |       11.352 |    83519.680
   83519.050 |       11.450 |    83530.500
   83524.473 |       11.398 |    83535.871
   83526.785 |       11.392 |    83538.177
   83537.577 |       11.404 |    83548.981
   83547.233 |       11.387 |    83558.620
   83556.393 |       11.453 |    83567.846
   83565.043 |       11.362 |    83576.405
   83575.341 |       11.456 |    83586.798
   83586.614 |       11.362 |    83597.976
   83590.371 |        0.199 |    83590.570
   83589.653 |       11.231 |    83600.884
   83600.329 |       11.411 |    83611.740
   83606.603 |       11.392 |    83617.995
   83617.564 |       11.422 |    83628.986
   83625.236 |        0.188 |    83625.424
   83624.118 |       11.139 |    83635.257
   83633.369 |       11.447 |    83644.816
   83644.340 |       11.368 |    83655.708
   83654.958 |       11.455 |    83666.412
   83665.600 |       11.392 |    83676.993
   83672.412 |       11.419 |    83683.830
   83683.288 |       11.415 |    83694.703
   83694.479 |        0.157 |    83694.636
   83685.715 |       11.199 |    83696.913
   83688.789 |       11.437 |    83700.225
   83699.844 |       11.378 |    83711.222
   83710.189 |       11.458 |    83721.647
   83720.768 |       11.378 |    83732.146
   83728.892 |       11.433 |    83740.326
   83738.261 |       11.396 |    83749.657
   83748.670 |       11.406 |    83760.076
   83757.067 |       11.365 |    83768.432
   83767.098 |        0.208 |    83767.307
   83762.789 |       11.164 |    83773.953
   83769.863 |       11.400 |    83781.263
   83780.975 |       11.411 |    83792.387
   83784.815 |        2.005 |    83786.820
   83786.232 |        9.370 |    83795.602
   83795.352 |       11.409 |    83806.762
   83802.022 |        5.711 |    83807.733
   83807.505 |       11.434 |    83818.938
   83815.523 |       11.386 |    83826.908
   83819.905 |        5.698 |    83825.603
   83825.170 |       11.419 |    83836.589
   83833.876 |       11.407 |    83845.284
   83844.273 |       11.411 |    83855.684
   83855.655 |        5.682 |    83861.337
   83861.174 |       11.415 |    83872.589
   83872.548 |       11.415 |    83883.963
   83875.539 |        0.186 |    83875.725
   83874.216 |        5.456 |    83879.672
   83876.106 |       11.414 |    83887.520
   83886.491 |        5.694 |    83892.184
   83888.378 |        5.712 |    83894.090
   83887.347 |        0.191 |    83887.538
   83884.639 |        0.143 |    83884.782
   83880.718 |       11.032 |    83891.750
   83890.630 |        5.670 |    83896.300
   83895.981 |        5.702 |    83901.683
   83899.829 |        5.705 |    83905.534
   83904.257 |        5.684 |    83909.941
   83901.782 |        5.681 |    83907.463
   83903.650 |        5.711 |    83909.361
   83905.634 |        0.134 |    83905.769
   83904.513 |        5.521 |    83910.034
   83906.883 |       11.437 |    83918.320
   83916.244 |        1.775 |    83918.019
   83917.139 |        0.166 |    83917.305
   83916.541 |        9.370 |    83925.911
   83925.741 |        0.183 |    83925.925
   83924.735 |       11.205 |    83935.940
   83932.090 |       11.399 |    83943.489
   83941.498 |       11.444 |    83952.942
   83951.703 |       11.420 |    83963.122
   83962.594 |       11.421 |    83974.015
   83971.828 |       11.423 |    83983.251
   83982.647 |       11.399 |    83994.046
   83991.397 |       11.399 |    84002.796
   84002.057 |       11.415 |    84013.472
   84013.034 |       11.430 |    84024.464
   84021.271 |       11.410 |    84032.681
   84026.727 |       11.409 |    84038.136
   84037.588 |       11.414 |    84049.002
   84047.764 |       11.395 |    84059.159
   84052.662 |       11.437 |    84064.099
   84061.249 |       11.394 |    84072.643
   84071.954 |       11.406 |    84083.359
   84082.794 |       11.425 |    84094.219
   84091.143 |       11.411 |    84102.554
   84095.758 |       11.393 |    84107.151
   84107.148 |       11.399 |    84118.547
   84116.490 |       11.413 |    84127.903
   84127.409 |       11.437 |    84138.845
   84128.723 |       11.396 |    84140.119
   84138.807 |       11.396 |    84150.204
   84149.575 |       11.437 |    84161.012
   84150.196 |       11.373 |    84161.569
   84160.892 |       11.572 |    84172.464
   84172.215 |       11.432 |    84183.647
   84182.007 |       11.458 |    84193.465
   84185.727 |       11.355 |    84197.082
   84194.958 |       11.400 |    84206.358
   84206.043 |       11.398 |    84217.441
   84212.045 |       11.525 |    84223.570
   84221.620 |       11.279 |    84232.899
   84231.782 |       11.437 |    84243.219
   84240.109 |       11.397 |    84251.506
   84251.425 |       11.384 |    84262.809
   84261.555 |       11.450 |    84273.005
   84272.134 |       11.349 |    84283.483
   84282.520 |       11.412 |    84293.933
   84291.006 |       11.481 |    84302.487
   84302.062 |       11.361 |    84313.422
   84312.766 |       11.406 |    84324.171
   84314.516 |       11.377 |    84325.893
   84318.212 |       11.541 |    84329.753
   84329.643 |       11.287 |    84340.930
   84335.218 |        5.676 |    84340.894
   84340.843 |        5.721 |    84346.565
   84345.092 |       11.393 |    84356.485
   84356.191 |       11.412 |    84367.603
   84367.485 |        5.669 |    84373.154
   84369.693 |       11.455 |    84381.147
   84378.268 |       11.390 |    84389.658
   84389.691 |        5.666 |    84395.357
   84394.159 |        5.696 |    84399.855
   84397.293 |        5.710 |    84403.003
   84402.189 |        5.714 |    84407.903
   84407.635 |        5.673 |    84413.308
   84413.271 |        5.656 |    84418.927
   84416.763 |       11.415 |    84428.178
   84417.754 |        5.677 |    84423.432
   84421.986 |       11.488 |    84433.474
   84427.450 |        5.650 |    84433.101
   84428.359 |       11.408 |    84439.767
   84437.781 |        5.680 |    84443.462
   84443.319 |       11.452 |    84454.771
   84449.087 |        5.720 |    84454.806
   84453.901 |        5.631 |    84459.532
   84459.346 |        5.644 |    84464.991
   84462.669 |        0.216 |    84462.885
   84461.566 |        5.477 |    84467.042
   84460.829 |        5.682 |    84466.512
   84460.457 |        5.680 |    84466.138
   84464.555 |        5.770 |    84470.325
   84466.427 |        5.712 |    84472.139
   84469.535 |        5.604 |    84475.139
   84471.881 |        5.684 |    84477.565
   84476.920 |        2.026 |    84478.946
   84474.723 |        1.788 |    84476.511
   84473.856 |        7.549 |    84481.404
   84481.247 |        5.671 |    84486.918
   84474.030 |        5.689 |    84479.719
   84479.641 |        5.806 |    84485.447
   84482.572 |        5.605 |    84488.177
   84483.531 |        5.667 |    84489.198
   84488.093 |        5.710 |    84493.803
   84492.995 |        5.687 |    84498.682
   84497.966 |        5.704 |    84503.670
   84502.160 |        5.691 |    84507.851
   84507.193 |        5.663 |    84512.855
   84511.133 |        2.132 |    84513.265
   84510.359 |        9.240 |    84519.599
   84519.307 |        5.729 |    84525.036
   84523.478 |        5.663 |    84529.141
   84526.476 |        5.694 |    84532.170
   84522.720 |        5.696 |    84528.416
   84528.407 |        0.216 |    84528.623
   84522.615 |        5.415 |    84528.030
   84527.148 |        5.710 |    84532.859
   84532.220 |        5.697 |    84537.917
   84536.515 |        5.704 |    84542.219
   84531.169 |        5.678 |    84536.847
   84536.513 |        5.676 |    84542.189
   84540.408 |        5.711 |    84546.120
   84545.522 |        5.654 |    84551.177
   84550.695 |        5.698 |    84556.393
   84555.640 |        5.696 |    84561.337
   84554.249 |        5.730 |    84559.980
   84558.191 |        5.672 |    84563.864
   84557.131 |       11.429 |    84568.560
   84558.566 |       11.362 |    84569.928
   84566.553 |       11.484 |    84578.037
   84576.857 |       11.315 |    84588.172
   84588.194 |       11.398 |    84599.592
   84599.272 |       11.489 |    84610.761
   84607.032 |        2.252 |    84609.285
   84607.418 |       14.747 |    84622.166
   84618.328 |       11.453 |    84629.781
   84627.973 |       11.399 |    84639.372
   84636.941 |       11.366 |    84648.307
   84648.289 |       11.425 |    84659.714
   84649.360 |       11.395 |    84660.755
   84651.422 |       11.408 |    84662.831
   84657.421 |       11.453 |    84668.875
   84666.990 |       11.394 |    84678.384
   84677.014 |       11.378 |    84688.392
   84687.256 |       11.415 |    84698.671
   84698.328 |        0.214 |    84698.542
   84696.982 |       11.264 |    84708.246
   84708.214 |       11.281 |    84719.495
   84717.518 |       11.437 |    84728.954
   84723.397 |       11.412 |    84734.809
   84733.560 |       11.384 |    84744.944
   84737.330 |       11.414 |    84748.744
   84746.342 |       11.369 |    84757.711
   84756.797 |       11.409 |    84768.206
   84768.235 |       11.441 |    84779.677
   84775.882 |       11.427 |    84787.309
   84785.657 |        0.194 |    84785.851
   84782.054 |       11.143 |    84793.197
   84785.314 |       11.400 |    84796.714
   84794.583 |       11.514 |    84806.096
   84802.314 |       11.295 |    84813.609
   84812.952 |       11.442 |    84824.394
   84821.465 |       11.225 |    84832.690
   84832.161 |       11.551 |    84843.712
   84840.487 |       11.426 |    84851.913
   84851.551 |       11.392 |    84862.943
   84861.933 |       11.407 |    84873.340
   84872.627 |       11.404 |    84884.031
   84879.282 |       11.448 |    84890.730
   84887.276 |       11.376 |    84898.652
   84893.951 |       11.389 |    84905.340
   84903.394 |       11.779 |    84915.174
   84914.606 |       11.398 |    84926.004
   84922.127 |      194.407 |    85116.534
   85116.181 |       11.480 |    85127.661
   85126.530 |       11.329 |    85137.859
   85136.658 |       11.414 |    85148.071
   85146.578 |       11.411 |    85157.988
   85154.593 |       11.520 |    85166.113
   85164.941 |       11.276 |    85176.216
   85176.064 |       11.436 |    85187.501
   85187.213 |       11.402 |    85198.614
   85194.409 |       11.384 |    85205.792
   85204.927 |       11.456 |    85216.383
   85216.086 |       11.371 |    85227.457
   85223.382 |       11.379 |    85234.761
   85234.677 |       11.497 |    85246.173
   85243.858 |       11.340 |    85255.198
   85253.602 |        2.291 |    85255.893
   85255.661 |        9.071 |    85264.732
   85259.730 |       11.411 |    85271.141
   85270.539 |       11.475 |    85282.014
   85274.779 |       11.302 |    85286.081
   85280.644 |       11.439 |    85292.083
   85288.141 |       11.398 |    85299.539
   85297.372 |       11.390 |    85308.762
   85304.089 |       11.412 |    85315.501
   85313.306 |       11.404 |    85324.710
   85321.815 |       11.400 |    85333.215
   85331.722 |       11.422 |    85343.145
   85339.491 |       11.428 |    85350.919
   85349.399 |       11.397 |    85360.797
   85358.620 |       11.393 |    85370.013
   85369.681 |       11.475 |    85381.157
   85380.582 |        2.034 |    85382.616
   85378.299 |        9.253 |    85387.552
   85384.344 |       11.435 |    85395.779
   85390.982 |       11.391 |    85402.373
   85396.254 |       11.398 |    85407.652
   85405.743 |       11.399 |    85417.142
   85415.216 |       11.401 |    85426.617
   85425.336 |       11.414 |    85436.749
   85433.700 |       11.412 |    85445.112
   85443.086 |       11.420 |    85454.506
   85453.505 |       11.382 |    85464.888
   85462.234 |       11.421 |    85473.655
   85471.185 |       11.466 |    85482.651
   85482.335 |       11.340 |    85493.676
   85491.135 |       11.411 |    85502.546
   85502.082 |       11.392 |    85513.474
   85510.395 |       11.397 |    85521.793
   85520.086 |       11.440 |    85531.526
   85527.494 |       11.378 |    85538.872
   85538.148 |       11.557 |    85549.705
   85548.834 |       11.267 |    85560.101
   85556.338 |        0.214 |    85556.552
   85555.616 |       11.185 |    85566.802
   85565.035 |       11.390 |    85576.426
   85574.002 |       11.398 |    85585.401
   85585.333 |       11.463 |    85596.796
   85594.658 |       11.325 |    85605.982
   85604.768 |       11.421 |    85616.188
   85616.197 |       11.486 |    85627.683
   85626.061 |       11.364 |    85637.426
   85637.145 |       11.394 |    85648.539
   85648.044 |       11.379 |    85659.422
   85656.216 |        5.694 |    85661.909
