  QueueTimes | ServiceTimes | SojournTimes
       0.058 |        0.132 |        0.190
       0.071 |        0.138 |        0.209
       0.055 |        0.127 |        0.181
       0.071 |        0.137 |        0.208
       0.072 |        0.145 |        0.217
       0.010 |        0.126 |        0.135
       0.055 |        0.124 |        0.179
       0.054 |        0.130 |        0.184
       0.054 |        0.124 |        0.178
       0.054 |        0.129 |        0.183
       0.072 |        0.132 |        0.204
       0.055 |        0.129 |        0.184
       0.054 |        0.124 |        0.177
       0.071 |        0.140 |        0.211
       0.047 |        0.127 |        0.173
       0.055 |        0.128 |        0.183
       0.054 |        0.124 |        0.178
       0.053 |        0.126 |        0.180
       0.054 |        0.124 |        0.178
       0.053 |        0.124 |        0.177
       0.054 |        0.127 |        0.181
       0.072 |        0.139 |        0.211
       0.054 |        0.124 |        0.179
       0.071 |        0.137 |        0.209
       0.054 |        0.124 |        0.179
       0.071 |        0.145 |        0.217
       0.155 |        0.124 |        0.279
       0.001 |        0.126 |        0.127
       0.056 |        0.125 |        0.181
       0.071 |        0.140 |        0.211
       0.073 |        0.139 |        0.212
       0.054 |        0.126 |        0.180
       0.054 |        0.123 |        0.177
       0.071 |        0.141 |        0.212
       0.049 |        0.124 |        0.173
       0.072 |        0.137 |        0.209
       0.072 |        0.140 |        0.212
       0.072 |        0.375 |        0.446
       0.072 |        0.142 |        0.213
       0.055 |        0.128 |        0.183
       0.054 |        0.128 |        0.181
       0.071 |        0.140 |        0.211
       0.072 |        0.135 |        0.207
       0.072 |        0.138 |        0.210
       0.055 |        0.125 |        0.180
       0.054 |        0.127 |        0.181
       0.054 |        0.124 |        0.178
       0.071 |        0.137 |        0.208
       0.045 |        0.124 |        0.169
       0.146 |        0.125 |        0.271
       0.055 |        0.122 |        0.177
       0.054 |        0.124 |        0.178
       0.054 |        0.124 |        0.177
       0.187 |        0.122 |        0.309
       0.054 |        0.123 |        0.176
       0.053 |        0.126 |        0.180
       0.074 |        0.149 |        0.223
       0.055 |        0.125 |        0.180
       0.058 |        0.122 |        0.180
       0.071 |        0.136 |        0.208
       0.072 |        0.133 |        0.205
       0.072 |        0.138 |        0.209
       0.072 |        0.137 |        0.209
       0.054 |        0.127 |        0.182
       0.054 |        0.122 |        0.176
       0.071 |        0.141 |        0.212
       0.072 |        0.139 |        0.210
       0.072 |        0.136 |        0.207
       0.072 |        0.133 |        0.205
       0.054 |        0.123 |        0.177
       0.071 |        0.133 |        0.204
       0.072 |        0.136 |        0.208
       0.072 |        0.134 |        0.205
       0.072 |        0.135 |        0.207
       0.054 |        0.124 |        0.179
       0.172 |        0.123 |        0.295
       0.055 |        0.123 |        0.178
       0.053 |        0.124 |        0.177
       0.071 |        0.135 |        0.207
       0.054 |        0.129 |        0.184
       0.146 |        0.122 |        0.268
       0.054 |        0.125 |        0.178
       0.071 |        0.133 |        0.205
       0.072 |        0.138 |        0.210
       0.072 |        0.133 |        0.205
       0.054 |        0.127 |        0.181
       0.054 |        0.123 |        0.177
       0.071 |        0.135 |        0.206
       0.055 |        0.125 |        0.180
       0.071 |        0.135 |        0.206
       0.055 |        0.123 |        0.178
       0.054 |        0.124 |        0.178
       0.053 |        0.123 |        0.177
       0.054 |        0.123 |        0.177
       0.071 |        0.135 |        0.207
       0.055 |        0.123 |        0.178
       0.067 |        0.124 |        0.191
       0.054 |        0.124 |        0.178
       0.054 |        0.122 |        0.175
       0.071 |        0.145 |        0.216
       0.005 |        0.122 |        0.127
       0.072 |        0.134 |        0.206
       0.054 |        0.124 |        0.178
       0.071 |        0.134 |        0.205
       0.055 |        0.125 |        0.179
       0.054 |        0.125 |        0.179
       0.071 |        0.132 |        0.204
       0.054 |        0.127 |        0.181
       0.054 |        0.123 |        0.176
       0.054 |        0.124 |        0.178
       0.054 |        0.122 |        0.175
       0.054 |        0.123 |        0.177
       0.053 |        0.122 |        0.175
       0.072 |        0.136 |        0.208
       0.055 |        0.130 |        0.185
       0.205 |        0.121 |        0.326
       0.054 |        0.123 |        0.177
       0.054 |        0.123 |        0.177
       0.072 |        0.138 |        0.210
       0.055 |        0.126 |        0.180
       0.054 |        0.123 |        0.176
       0.071 |        0.136 |        0.206
       0.072 |        0.134 |        0.206
       0.055 |        0.126 |        0.181
       0.054 |        0.125 |        0.178
       0.071 |        0.136 |        0.208
       0.119 |        0.123 |        0.242
       0.072 |        0.135 |        0.207
       0.072 |        0.134 |        0.205
       0.072 |        0.133 |        0.204
       0.105 |        0.124 |        0.230
       0.055 |        0.131 |        0.185
       0.044 |        0.122 |        0.166
       0.053 |        0.122 |        0.176
       0.054 |        0.123 |        0.177
       0.072 |        0.137 |        0.209
       0.043 |        0.123 |        0.166
       0.055 |        0.124 |        0.179
       0.054 |        0.121 |        0.176
       0.189 |        0.123 |        0.312
       0.054 |        0.122 |        0.176
       0.072 |        0.137 |        0.209
       0.054 |        0.125 |        0.179
       0.060 |        0.124 |        0.184
       0.054 |        0.122 |        0.176
       0.114 |        0.123 |        0.237
       0.054 |        0.123 |        0.176
       0.072 |        0.132 |        0.204
       0.055 |        0.132 |        0.187
       0.056 |        0.121 |        0.177
       0.072 |        0.134 |        0.206
       0.055 |        0.126 |        0.181
       0.053 |        0.123 |        0.176
       0.053 |        0.125 |        0.178
       0.054 |        0.123 |        0.177
       0.053 |        0.125 |        0.178
       0.053 |        0.124 |        0.177
       0.053 |        0.122 |        0.175
       0.073 |        0.138 |        0.210
       0.072 |        0.134 |        0.206
       0.054 |        0.124 |        0.179
       0.053 |        0.129 |        0.182
       0.166 |        0.122 |        0.287
       0.071 |        0.134 |        0.205
       0.187 |        0.124 |        0.310
       0.055 |        0.124 |        0.179
       0.054 |        0.123 |        0.177
       0.071 |        0.135 |        0.206
       0.055 |        0.127 |        0.182
       0.071 |        0.135 |        0.206
       0.055 |        0.123 |        0.178
       0.054 |        0.123 |        0.176
       0.071 |        0.135 |        0.207
       0.072 |        0.134 |        0.206
       0.072 |        0.134 |        0.206
       0.072 |        0.145 |        0.216
       0.201 |        0.124 |        0.324
       0.055 |        0.124 |        0.178
       0.054 |        0.124 |        0.178
       0.071 |        0.137 |        0.208
       0.158 |        0.124 |        0.282
       0.055 |        0.126 |        0.181
       0.054 |        0.123 |        0.177
       0.050 |        0.150 |        0.199
       0.043 |        0.129 |        0.172
       0.054 |        0.125 |        0.179
       0.110 |        0.121 |        0.231
       0.054 |        0.130 |        0.183
       0.063 |        0.121 |        0.183
       0.074 |        0.148 |        0.222
       0.055 |        0.125 |        0.179
       0.072 |        0.138 |        0.210
       0.055 |        0.131 |        0.185
       0.080 |        0.125 |        0.205
       0.056 |        0.187 |        0.243
       0.056 |        0.152 |        0.209
       0.055 |        0.146 |        0.201
       0.054 |        0.139 |        0.194
       0.054 |        0.127 |        0.181
       0.054 |        0.135 |        0.189
       0.054 |        0.125 |        0.179
       0.053 |        0.130 |        0.183
       0.053 |        0.125 |        0.179
       0.074 |        0.140 |        0.214
       0.072 |        0.134 |        0.206
       0.055 |        0.132 |        0.187
       0.054 |        0.123 |        0.176
       0.054 |        0.127 |        0.181
       0.054 |        0.123 |        0.177
       0.053 |        0.137 |        0.190
       0.054 |        0.127 |        0.180
       0.073 |        0.138 |        0.211
       0.055 |        0.125 |        0.180
       0.054 |        0.132 |        0.185
       0.070 |        0.140 |        0.210
       0.072 |        0.144 |        0.216
       0.180 |        0.124 |        0.305
       0.055 |        0.125 |        0.180
       0.071 |        0.122 |        0.193
       0.072 |        0.140 |        0.212
       0.031 |        0.128 |        0.159
       0.072 |        0.138 |        0.210
       0.055 |        0.124 |        0.178
       0.054 |        0.126 |        0.180
       0.036 |        0.128 |        0.164
       0.071 |        0.140 |        0.212
       0.072 |        0.141 |        0.213
       0.139 |        0.126 |        0.265
       0.053 |        0.120 |        0.173
       0.055 |        0.124 |        0.179
       0.054 |        0.129 |        0.183
       0.024 |        0.130 |        0.154
       0.054 |        0.123 |        0.177
       0.054 |        0.126 |        0.180
       0.053 |        0.122 |        0.176
       0.072 |        0.141 |        0.213
       0.072 |        0.138 |        0.210
       0.055 |        0.125 |        0.180
       0.054 |        0.126 |        0.179
       0.071 |        0.140 |        0.211
       0.072 |        0.143 |        0.215
       0.054 |        0.131 |        0.186
       0.054 |        0.128 |        0.182
       0.054 |        0.124 |        0.178
       0.054 |        0.123 |        0.177
       0.071 |        0.135 |        0.206
       0.073 |        0.131 |        0.204
       0.055 |        0.135 |        0.189
       0.125 |        0.122 |        0.247
       0.202 |        0.126 |        0.328
       0.054 |        0.121 |        0.175
       0.054 |        0.125 |        0.179
       0.054 |        0.129 |        0.183
       0.053 |        0.126 |        0.179
       0.075 |        0.133 |        0.208
       0.072 |        0.138 |        0.210
       0.019 |        0.123 |        0.143
       0.055 |        0.131 |        0.186
       0.054 |        0.134 |        0.188
       0.071 |        0.139 |        0.210
       0.072 |        0.133 |        0.205
       0.096 |        0.126 |        0.222
       0.055 |        0.122 |        0.177
       0.054 |        0.149 |        0.203
       0.072 |        0.135 |        0.206
       0.092 |        0.130 |        0.222
       0.055 |        0.124 |        0.179
       0.071 |        0.140 |        0.211
       0.140 |        0.129 |        0.269
       0.072 |        0.146 |        0.218
       0.055 |        0.124 |        0.178
       0.055 |        0.127 |        0.182
       0.071 |        0.134 |        0.205
       0.072 |        0.142 |        0.214
       0.072 |        0.134 |        0.205
       0.072 |        0.138 |        0.210
       0.072 |        0.131 |        0.202
       0.054 |        0.129 |        0.184
       0.118 |        0.123 |        0.241
       0.072 |        0.143 |        0.215
       0.055 |        0.124 |        0.179
       0.119 |        0.125 |        0.244
       0.071 |        0.133 |        0.204
       0.110 |        0.129 |        0.239
       0.055 |        0.130 |        0.185
       0.072 |        0.136 |        0.208
       0.054 |        0.123 |        0.177
       0.092 |        0.125 |        0.217
       0.077 |        0.135 |        0.212
       0.055 |        0.133 |        0.188
       0.054 |        0.124 |        0.178
       0.071 |        0.138 |        0.209
       0.072 |        0.132 |        0.204
       0.072 |        0.139 |        0.211
       0.073 |        0.141 |        0.214
       0.055 |        0.128 |        0.183
       0.054 |        0.131 |        0.184
       0.053 |        0.127 |        0.181
       0.072 |        0.134 |        0.206
       0.072 |        0.137 |        0.209
       0.072 |        0.142 |        0.213
       0.072 |        0.136 |        0.208
       0.179 |        0.130 |        0.310
       0.055 |        0.127 |        0.182
       0.018 |        0.119 |        0.137
       0.054 |        0.132 |        0.186
       0.054 |        0.121 |        0.175
       0.054 |        0.126 |        0.179
       0.054 |        0.125 |        0.178
       0.073 |        0.146 |        0.219
       0.023 |        0.127 |        0.151
       0.055 |        0.131 |        0.186
       0.071 |        0.135 |        0.207
       0.399 |        0.131 |        0.530
       0.129 |        0.123 |        0.252
       0.234 |        0.133 |        0.367
       0.072 |        0.135 |        0.207
       0.055 |        0.142 |        0.197
       0.072 |        0.136 |        0.207
       0.072 |        0.136 |        0.208
       0.054 |        0.125 |        0.180
       0.071 |        0.148 |        0.219
       0.054 |        0.125 |        0.179
       0.071 |        0.139 |        0.210
       0.119 |        0.123 |        0.241
       0.055 |        0.367 |        0.421
       0.071 |        0.138 |        0.209
       0.072 |        0.138 |        0.210
       0.055 |        0.126 |        0.181
       0.099 |        0.125 |        0.224
       0.054 |        0.126 |        0.180
       0.071 |        0.139 |        0.210
       0.072 |        0.137 |        0.209
       0.025 |        0.124 |        0.149
       0.072 |        0.137 |        0.209
       0.054 |        0.126 |        0.180
       0.054 |        0.124 |        0.178
       0.054 |        0.126 |        0.180
       0.071 |        0.133 |        0.205
       0.076 |        0.137 |        0.213
       0.055 |        0.126 |        0.180
       0.054 |        0.126 |        0.180
       0.071 |        0.136 |        0.207
       0.055 |        0.126 |        0.181
       0.071 |        0.134 |        0.205
       0.054 |        0.126 |        0.180
       0.054 |        0.122 |        0.176
       0.071 |        0.137 |        0.208
       0.072 |        0.135 |        0.206
       0.054 |        0.134 |        0.189
       0.071 |        0.133 |        0.204
       0.072 |        0.139 |        0.211
       0.054 |        0.126 |        0.180
       0.170 |        0.124 |        0.293
       0.058 |        0.127 |        0.185
       0.072 |        0.136 |        0.207
       0.072 |        0.132 |        0.204
       0.072 |        0.135 |        0.206
       0.071 |        0.135 |        0.207
       0.058 |        0.156 |        0.214
       0.007 |        0.143 |        0.150
       0.058 |        0.145 |        0.203
       0.076 |        0.135 |        0.211
       0.072 |        0.138 |        0.210
       0.055 |        0.124 |        0.179
       0.152 |        0.136 |        0.288
       0.072 |        0.135 |        0.207
       0.236 |        0.126 |        0.361
       0.054 |        0.130 |        0.184
       0.054 |        0.125 |        0.179
       0.071 |        0.134 |        0.205
       0.072 |        0.135 |        0.207
       0.059 |        0.125 |        0.185
       0.071 |        0.135 |        0.207
       0.055 |        0.124 |        0.179
       0.035 |        0.125 |        0.160
       0.071 |        0.135 |        0.207
       0.054 |        0.132 |        0.186
       0.071 |        0.135 |        0.206
       0.072 |        0.136 |        0.208
       0.072 |        0.133 |        0.205
       0.055 |        0.126 |        0.180
       0.054 |        0.120 |        0.174
       0.030 |        0.122 |        0.151
       0.071 |        0.134 |        0.205
       0.064 |        0.125 |        0.189
       0.072 |        0.134 |        0.206
       0.072 |        0.134 |        0.206
       0.054 |        0.134 |        0.188
       0.071 |        0.137 |        0.208
       0.072 |        0.134 |        0.206
       0.055 |        0.124 |        0.179
       0.054 |        0.124 |        0.178
       0.053 |        0.126 |        0.180
       0.071 |        0.141 |        0.212
       0.072 |        0.136 |        0.208
       0.054 |        0.127 |        0.181
       0.056 |        0.126 |        0.182
       0.072 |        0.134 |        0.206
       0.010 |        0.121 |        0.131
       0.055 |        0.122 |        0.177
       0.077 |        0.136 |        0.213
       0.072 |        0.133 |        0.205
       0.212 |        0.125 |        0.336
       0.072 |        0.135 |        0.207
       0.054 |        0.126 |        0.181
       0.071 |        0.133 |        0.204
       0.054 |        0.134 |        0.189
       0.071 |        0.137 |        0.208
       0.054 |        0.126 |        0.180
       0.054 |        0.123 |        0.177
       0.054 |        0.124 |        0.177
       0.071 |        0.133 |        0.204
       0.054 |        0.126 |        0.180
       0.071 |        0.134 |        0.205
       0.055 |        0.126 |        0.180
       0.071 |        0.133 |        0.204
       0.054 |        0.124 |        0.178
       0.065 |        0.124 |        0.189
       0.071 |        0.135 |        0.206
       0.054 |        0.122 |        0.177
       0.071 |        0.135 |        0.206
       0.056 |        0.123 |        0.180
       0.055 |        0.137 |        0.192
       0.054 |        0.123 |        0.177
       0.054 |        0.126 |        0.180
       0.058 |        0.123 |        0.181
       0.053 |        0.123 |        0.177
       0.054 |        0.123 |        0.177
       0.072 |        0.141 |        0.213
       0.072 |        0.134 |        0.206
       0.054 |        0.125 |        0.179
       0.071 |        0.133 |        0.204
       0.072 |        0.137 |        0.209
       0.071 |        0.131 |        0.202
       0.072 |        0.136 |        0.208
       0.090 |        0.124 |        0.213
       0.055 |        0.125 |        0.180
       0.106 |        0.123 |        0.229
       0.054 |        0.121 |        0.176
       0.185 |        0.122 |        0.307
       0.072 |        0.136 |        0.208
       0.072 |        0.135 |        0.207
       0.114 |        0.126 |        0.239
       0.055 |        0.126 |        0.181
       0.147 |        0.132 |        0.278
       0.090 |        0.122 |        0.211
       0.063 |        0.123 |        0.186
       0.073 |        0.136 |        0.208
       0.123 |        0.125 |        0.248
       0.072 |        0.133 |        0.205
       0.072 |        0.137 |        0.208
       0.054 |        0.127 |        0.181
       0.071 |        0.139 |        0.210
       0.054 |        0.122 |        0.177
       0.187 |        0.123 |        0.310
       0.054 |        0.124 |        0.179
       0.053 |        0.124 |        0.177
       0.071 |        0.134 |        0.205
       0.072 |        0.137 |        0.209
       0.163 |        0.123 |        0.286
       0.251 |        0.137 |        0.388
       0.072 |        0.135 |        0.207
       0.006 |        0.122 |        0.129
       0.072 |        0.139 |        0.210
       0.054 |        0.125 |        0.179
       0.071 |        0.134 |        0.206
       0.055 |        0.130 |        0.184
       0.071 |        0.134 |        0.205
       0.057 |        0.133 |        0.191
       0.054 |        0.123 |        0.178
       0.054 |        0.140 |        0.193
       0.071 |        0.140 |        0.212
       0.054 |        0.128 |        0.182
       0.136 |        0.132 |        0.268
       0.094 |        0.129 |        0.223
       0.072 |        0.134 |        0.205
       0.092 |        0.132 |        0.225
       0.055 |        0.124 |        0.178
       0.071 |        0.144 |        0.215
       0.054 |        0.126 |        0.181
       0.071 |        0.141 |        0.212
       0.055 |        0.125 |        0.180
       0.054 |        0.127 |        0.181
       0.071 |        0.146 |        0.217
       0.054 |        0.126 |        0.180
       0.062 |        0.123 |        0.185
       0.054 |        0.127 |        0.181
       0.054 |        0.122 |        0.176
       0.054 |        0.124 |        0.178
       0.054 |        0.128 |        0.182
       0.054 |        0.127 |        0.181
       0.073 |        0.133 |        0.206
       0.055 |        0.127 |        0.182
       0.071 |        0.135 |        0.206
       0.072 |        0.143 |        0.215
       0.073 |        0.134 |        0.207
       0.055 |        0.129 |        0.184
       0.054 |        0.123 |        0.177
       0.054 |        0.129 |        0.183
       0.054 |        0.129 |        0.182
       0.058 |        0.127 |        0.185
       0.072 |        0.133 |        0.205
       0.072 |        0.137 |        0.209
       0.055 |        0.123 |        0.178
       0.079 |        0.127 |        0.206
       0.054 |        0.127 |        0.181
       0.054 |        0.128 |        0.181
       0.072 |        0.136 |        0.208
       0.105 |        0.127 |        0.233
       0.064 |        0.123 |        0.187
       0.072 |        0.141 |        0.213
       0.055 |        0.138 |        0.193
       0.062 |        0.127 |        0.189
       0.054 |        0.124 |        0.178
       0.028 |        0.123 |        0.151
       0.054 |        0.130 |        0.184
       0.165 |        0.124 |        0.288
       0.072 |        0.135 |        0.206
       0.055 |        0.130 |        0.185
       0.054 |        0.123 |        0.177
       0.071 |        0.143 |        0.215
       0.083 |        0.129 |        0.211
       0.072 |        0.138 |        0.210
       0.113 |        0.128 |        0.241
       0.066 |        0.126 |        0.192
       0.072 |        0.132 |        0.204
       0.055 |        0.131 |        0.186
       0.054 |        0.124 |        0.178
       0.071 |        0.138 |        0.209
       0.055 |        0.126 |        0.181
       0.054 |        0.131 |        0.185
       0.054 |        0.134 |        0.187
       0.054 |        0.125 |        0.179
       0.199 |        0.121 |        0.319
       0.054 |        0.125 |        0.179
       0.072 |        0.133 |        0.205
       0.072 |        0.143 |        0.215
       0.054 |        0.132 |        0.187
       0.054 |        0.128 |        0.182
       0.053 |        0.124 |        0.177
       0.169 |        0.126 |        0.295
       0.053 |        0.124 |        0.177
       0.071 |        0.151 |        0.222
       0.055 |        0.126 |        0.181
       0.053 |        0.125 |        0.178
       0.054 |        0.125 |        0.179
       0.053 |        0.124 |        0.177
       0.072 |        0.141 |        0.213
       0.072 |        0.139 |        0.211
       0.128 |        0.124 |        0.253
       0.072 |        0.136 |        0.208
       0.055 |        0.126 |        0.181
       0.072 |        0.142 |        0.214
       0.055 |        0.124 |        0.179
       0.053 |        0.125 |        0.178
       0.071 |        0.135 |        0.206
       0.072 |        0.139 |        0.211
       0.055 |        0.129 |        0.184
       0.071 |        0.137 |        0.209
       0.072 |        0.135 |        0.207
       0.055 |        0.130 |        0.184
       0.071 |        0.145 |        0.217
       0.203 |        0.126 |        0.329
       0.075 |        0.128 |        0.202
       0.204 |        0.127 |        0.331
       0.072 |        0.136 |        0.208
       0.072 |        0.142 |        0.214
       0.072 |        0.135 |        0.207
       0.038 |        0.138 |        0.176
       0.072 |        0.134 |        0.206
       0.055 |        0.126 |        0.181
       0.054 |        0.126 |        0.180
       0.071 |        0.139 |        0.210
       0.055 |        0.130 |        0.185
       0.054 |        0.132 |        0.186
       0.054 |        0.124 |        0.177
       0.021 |        0.125 |        0.147
       0.072 |        0.135 |        0.207
       0.072 |        0.138 |        0.210
       0.054 |        0.132 |        0.186
       0.071 |        0.138 |        0.210
       0.055 |        0.124 |        0.179
       0.054 |        0.125 |        0.179
       0.071 |        0.145 |        0.217
       0.063 |        0.136 |        0.198
       0.054 |        0.125 |        0.179
       0.071 |        0.138 |        0.209
       0.072 |        0.134 |        0.206
       0.054 |        0.131 |        0.185
       0.071 |        0.138 |        0.209
       0.054 |        0.126 |        0.181
       0.054 |        0.123 |        0.176
       0.204 |        0.127 |        0.331
       0.054 |        0.123 |        0.177
       0.074 |        0.142 |        0.216
       0.056 |        0.123 |        0.179
       0.098 |        0.126 |        0.224
       0.072 |        0.141 |        0.213
       0.072 |        0.138 |        0.209
       0.054 |        0.125 |        0.180
       0.054 |        0.134 |        0.188
       0.061 |        0.122 |        0.183
       0.054 |        0.126 |        0.180
       0.072 |        0.133 |        0.204
       0.055 |        0.130 |        0.185
       0.054 |        0.131 |        0.185
       0.190 |        0.126 |        0.316
       0.054 |        0.122 |        0.176
       0.053 |        0.126 |        0.179
       0.188 |        0.119 |        0.308
       0.072 |        0.144 |        0.216
       0.193 |        0.124 |        0.318
       0.055 |        0.125 |        0.180
       0.054 |        0.124 |        0.178
       0.072 |        0.139 |        0.211
       0.055 |        0.124 |        0.178
       0.054 |        0.146 |        0.200
       0.043 |        0.124 |        0.167
       0.054 |        0.128 |        0.182
       0.192 |        0.124 |        0.315
       0.054 |        0.125 |        0.179
       0.054 |        0.126 |        0.180
       0.073 |        0.138 |        0.211
       0.072 |        0.133 |        0.205
       0.104 |        0.127 |        0.231
       0.227 |        0.122 |        0.350
       0.072 |        0.144 |        0.216
       0.072 |        0.134 |        0.206
       0.216 |        0.126 |        0.342
       0.072 |        0.133 |        0.205
       0.024 |        0.126 |        0.151
       0.055 |        0.128 |        0.182
       0.054 |        0.127 |        0.181
       0.071 |        0.133 |        0.205
       0.054 |        0.137 |        0.191
       0.071 |        0.142 |        0.213
       0.054 |        0.128 |        0.182
       0.054 |        0.130 |        0.184
       0.071 |        0.137 |        0.208
       0.055 |        0.126 |        0.180
       0.053 |        0.129 |        0.182
       0.054 |        0.126 |        0.180
       0.072 |        0.142 |        0.214
       0.054 |        0.124 |        0.178
       0.071 |        0.137 |        0.208
       0.072 |        0.136 |        0.208
       0.063 |        0.127 |        0.190
       0.209 |        0.129 |        0.337
       0.194 |        0.133 |        0.326
       0.042 |        0.121 |        0.164
       0.055 |        0.125 |        0.180
       0.072 |        0.133 |        0.205
       0.072 |        0.145 |        0.218
       0.072 |        0.133 |        0.205
       0.223 |        0.126 |        0.349
       0.072 |        0.144 |        0.216
       0.064 |        0.270 |        0.335
       0.134 |        0.167 |        0.301
       0.079 |        0.163 |        0.242
       0.072 |        0.146 |        0.218
       0.056 |        0.161 |        0.217
       0.072 |        0.142 |        0.214
       0.055 |        0.134 |        0.189
       0.071 |        0.154 |        0.226
       0.054 |        0.130 |        0.185
       0.071 |        0.137 |        0.208
       0.072 |        0.141 |        0.213
       0.072 |        0.135 |        0.207
       0.130 |        0.136 |        0.265
       0.121 |        0.125 |        0.246
       0.072 |        0.140 |        0.213
       0.054 |        0.126 |        0.180
       0.071 |        0.140 |        0.212
       0.055 |        0.133 |        0.188
       0.005 |        0.129 |        0.135
       0.054 |        0.126 |        0.180
       0.054 |        0.127 |        0.181
       0.072 |        0.138 |        0.210
       0.055 |        0.132 |        0.186
       0.072 |        0.144 |        0.216
       0.072 |        0.139 |        0.211
       0.054 |        0.126 |        0.181
       0.071 |        0.142 |        0.213
       0.072 |        0.135 |        0.207
       0.055 |        0.157 |        0.212
       0.187 |        0.141 |        0.329
       0.056 |        0.143 |        0.199
       0.036 |        0.143 |        0.179
       0.055 |        0.146 |        0.201
       0.075 |        0.174 |        0.249
       0.074 |        0.163 |        0.237
       0.237 |        0.150 |        0.387
       0.416 |        0.145 |        0.561
       0.055 |        0.126 |        0.181
       0.072 |        0.136 |        0.208
       0.076 |        0.163 |        0.239
       0.175 |        0.142 |        0.317
       0.055 |        0.132 |        0.187
       0.054 |        0.125 |        0.179
       0.129 |        0.125 |        0.254
       0.054 |        0.137 |        0.190
       0.054 |        0.124 |        0.178
       0.054 |        0.128 |        0.182
       0.074 |        0.136 |        0.209
       0.073 |        0.138 |        0.210
       0.050 |        0.128 |        0.178
       0.072 |        0.141 |        0.213
       0.072 |        0.135 |        0.207
       0.072 |        0.138 |        0.210
       0.055 |        0.124 |        0.179
       0.071 |        0.147 |        0.218
       0.072 |        0.141 |        0.213
       0.054 |        0.127 |        0.182
       0.153 |        0.124 |        0.276
       0.056 |        0.127 |        0.183
       0.071 |        0.134 |        0.206
       0.192 |        0.130 |        0.322
       0.043 |        0.126 |        0.169
       0.055 |        0.128 |        0.183
       0.054 |        0.127 |        0.181
       0.054 |        0.125 |        0.179
       0.072 |        0.139 |        0.211
       0.054 |        0.129 |        0.183
       0.054 |        0.125 |        0.179
       0.016 |        0.125 |        0.140
       0.071 |        0.135 |        0.206
       0.033 |        0.133 |        0.167
       0.055 |        0.123 |        0.178
       0.055 |        0.125 |        0.179
       0.054 |        0.123 |        0.177
       0.072 |        0.139 |        0.211
       0.055 |        0.123 |        0.178
       0.039 |        0.128 |        0.167
       0.053 |        0.124 |        0.177
       0.072 |        0.138 |        0.210
       0.072 |        0.145 |        0.217
       0.072 |        0.139 |        0.211
       0.020 |        0.129 |        0.149
       0.055 |        0.127 |        0.182
       0.055 |        0.122 |        0.177
       0.071 |        0.140 |        0.212
       0.055 |        0.126 |        0.181
       0.054 |        0.129 |        0.183
       0.071 |        0.135 |        0.206
       0.072 |        0.148 |        0.220
       0.072 |        0.135 |        0.207
       0.072 |        0.138 |        0.210
       0.072 |        0.134 |        0.206
       0.072 |        0.142 |        0.213
       0.072 |        0.135 |        0.207
       0.055 |        0.128 |        0.182
       0.054 |        0.124 |        0.178
       0.071 |        0.139 |        0.210
       0.055 |        0.137 |        0.192
       0.054 |        0.128 |        0.181
       0.054 |        0.124 |        0.178
       0.133 |        0.126 |        0.259
       0.054 |        0.122 |        0.176
       0.053 |        0.132 |        0.185
       0.072 |        0.135 |        0.207
       0.072 |        0.140 |        0.211
       0.055 |        0.125 |        0.180
       0.054 |        0.127 |        0.181
       0.071 |        0.157 |        0.228
       0.071 |        0.139 |        0.210
       0.055 |        0.124 |        0.179
       0.053 |        0.127 |        0.180
       0.053 |        0.124 |        0.177
       0.123 |        0.123 |        0.247
       0.264 |        0.128 |        0.392
       0.149 |        0.125 |        0.274
       0.283 |        0.122 |        0.405
       0.055 |        0.127 |        0.181
       0.073 |        0.135 |        0.208
       0.055 |        0.137 |        0.192
       0.054 |        0.125 |        0.179
       0.176 |        0.125 |        0.301
       0.054 |        0.129 |        0.182
       0.074 |        0.161 |        0.235
       0.262 |        0.154 |        0.416
       0.438 |        0.145 |        0.583
       0.056 |        0.142 |        0.198
       0.259 |        0.157 |        0.416
       0.155 |        0.150 |        0.305
       0.243 |        0.159 |        0.402
       0.057 |        0.148 |        0.205
       0.054 |        0.128 |        0.182
       0.116 |        0.139 |        0.255
       0.241 |        0.145 |        0.385
       0.075 |        0.134 |        0.209
       0.072 |        0.142 |        0.214
       0.054 |        0.127 |        0.181
       0.053 |        0.130 |        0.183
       0.055 |        0.139 |        0.194
       0.038 |        0.146 |        0.184
       0.075 |        0.145 |        0.220
       0.055 |        0.128 |        0.183
       0.071 |        0.135 |        0.207
       0.072 |        0.138 |        0.210
       0.055 |        0.126 |        0.180
       0.071 |        0.142 |        0.213
       0.130 |        0.132 |        0.262
       0.072 |        0.138 |        0.210
       0.162 |        0.122 |        0.284
       0.055 |        0.125 |        0.180
       0.104 |        0.123 |        0.226
       0.053 |        0.129 |        0.182
       0.168 |        0.120 |        0.288
       0.053 |        0.132 |        0.185
       0.072 |        0.133 |        0.205
       0.055 |        0.128 |        0.183
       0.070 |        0.128 |        0.198
       0.054 |        0.124 |        0.178
       0.054 |        0.120 |        0.173
       0.034 |        0.123 |        0.157
       0.072 |        0.132 |        0.204
       0.072 |        0.146 |        0.218
       0.072 |        0.137 |        0.209
       0.072 |        0.139 |        0.211
       0.072 |        0.133 |        0.204
       0.054 |        0.127 |        0.181
